id,latitude,longitude
2851,38.945751,-77.017308
2852,38.946417,-77.016813
2853,38.885798,-76.988918
2854,38.886025,-76.988313
2855,38.866648,-76.950161
2856,38.90134,-77.033641
2857,38.933614,-76.972663
2858,38.986932,-77.029639
2859,38.912205,-77.029625
2860,38.912203,-77.028984
2861,38.916289,-77.008442
2862,38.915979,-77.008442
2863,38.889196,-76.98151
2864,38.888681,-76.981507
2865,38.862299,-76.98275
2866,38.86223,-76.982277
2867,38.954063,-76.992108
2868,38.955029,-76.989974
2869,38.954682,-76.989524
2870,38.88814,-76.983056
2871,38.88814,-76.983218
2872,38.857286,-76.960839
2873,38.85836,-76.960843
2874,38.958803,-77.028784
2875,38.958358,-77.028825
2876,38.911541,-77.017638
2877,38.911872,-77.017762
2878,38.824521,-76.997916
2879,38.824855,-76.999252
2880,38.923446,-77.001144
2881,38.903266,-76.98203
2882,38.903386,-76.982315
2883,38.915995,-77.031362
2884,38.933336,-77.035086
2885,38.933315,-77.034291
2886,38.85623,-76.956418
2887,38.856825,-76.955651
2888,38.958376,-77.015671
2889,38.958032,-77.015671
2890,38.909653,-77.022334
2891,38.909653,-77.022426
2892,38.926677,-77.07768
2893,38.927269,-77.077788
2894,38.913559,-77.033253
2895,38.914101,-77.033256
2896,38.882733,-76.997321
2897,38.882732,-76.996183
2898,38.872016,-76.96477
2899,38.871662,-76.964771
2900,38.912915,-77.002037
2901,38.941882,-77.036444
2902,38.941882,-77.0372
2903,38.909386,-77.054756
2904,38.909376,-77.055625
2905,38.910128,-77.029265
2906,38.950664,-76.998006
2907,38.950967,-76.99801
2908,38.969525,-77.0218
2909,38.933296,-77.04364
2910,38.933297,-77.04379
2911,38.883352,-77.006364
2912,38.877719,-76.968226
2913,38.876662,-76.969565
2914,38.829738,-77.007002
2915,38.829206,-77.006994
2916,38.87595,-76.950165
2917,38.876165,-76.94879
2918,38.91558,-77.030789
2919,38.906892,-76.989227
2920,38.906436,-76.988172
2921,38.907132,-76.988999
2922,38.824128,-77.02226
2923,38.823934,-77.022286
2924,38.928069,-77.019294
2925,38.928138,-77.018828
2926,38.871918,-76.936291
2927,38.872135,-76.936006
2928,38.973633,-77.031592
2929,38.973304,-77.031924
2930,38.883698,-76.993764
2931,38.883243,-76.992647
2932,38.963779,-77.018031
2933,38.924474,-77.043998
2934,38.924349,-77.044188
2935,38.842604,-77.013407
2936,38.841878,-77.013675
2937,38.943591,-77.006292
2938,38.944361,-77.00669
2939,38.900206,-77.035604
2940,38.900209,-77.036556
2941,38.969982,-77.011058
2942,38.969984,-77.011669
2943,38.96496,-77.016167
2944,38.964008,-77.06823
2945,38.918122,-77.035056
2946,38.908578,-77.045759
2947,38.909263,-77.045761
2948,38.96614,-77.020284
2949,38.966139,-77.021254
2950,38.884853,-77.019915
2951,38.883936,-77.019908
2952,38.928046,-77.008484
2953,38.927489,-77.007959
2954,38.93115,-76.975571
2955,38.93115,-76.974697
2956,38.880321,-77.024856
2957,38.881431,-77.026896
2958,38.858208,-76.956542
2959,38.857846,-76.956087
2960,38.830962,-76.999577
2961,38.830964,-76.998505
2962,38.893131,-76.936784
2963,38.94507,-77.029705
2964,38.918725,-77.048315
2965,38.919404,-77.047889
2966,38.93142,-77.077011
2967,38.932256,-77.076297
2968,38.864705,-76.979
2969,38.864044,-76.979025
2970,38.835652,-77.014058
2971,38.96439,-77.030048
2972,38.964384,-77.030454
2973,38.896728,-76.996581
2974,38.902752,-76.937831
2975,38.90494,-76.937258
2976,38.885784,-76.934191
2977,38.885737,-76.933797
2978,38.939549,-77.028469
2979,38.905658,-76.933756
2980,38.906077,-76.933756
2981,38.90763,-77.010761
2982,38.907244,-77.010763
2983,38.913358,-77.024469
2984,38.913345,-77.025992
2985,38.820766,-77.019045
2986,38.820669,-77.020478
2987,38.903747,-77.014171
2988,38.904155,-77.014321
2989,38.940196,-76.989716
2990,38.940733,-76.988822
2991,38.841204,-76.989065
2992,38.882942,-76.942028
2993,38.88327,-76.941738
2994,38.956755,-77.032009
2995,38.956683,-77.032239
2996,38.84134,-77.003513
2997,38.84079,-77.00393
2998,38.902817,-76.935633
2999,38.903053,-76.931671
3000,38.903338,-76.930675
3001,38.943591,-77.005869
3002,38.944053,-77.005771
3003,38.985964,-77.039594
3004,38.985772,-77.040043
3005,38.894985,-76.973962
3006,38.895508,-76.973871
3007,38.942062,-77.058636
3008,38.942063,-77.060121
3009,38.858956,-76.998631
3010,38.858903,-76.998546
3011,38.900011,-77.042896
3012,38.90021,-77.043465
3013,38.956058,-77.011132
3014,38.955481,-77.0112
3015,38.916294,-77.038475
3016,38.916583,-77.038476
3017,38.913653,-77.002037
3018,38.884441,-77.009065
3019,38.884122,-77.009066
3020,38.904913,-77.02498
3021,38.904173,-77.024979
3022,38.900946,-76.990913
3023,38.900944,-76.991142
3024,38.843878,-76.995917
3025,38.843736,-76.997823
3026,38.93818,-77.023708
3027,38.938102,-77.023706
3028,38.946713,-77.074072
3029,38.947097,-77.074069
3030,38.911556,-77.020925
3031,38.912194,-77.020926
3032,38.839555,-77.013305
3033,38.83907,-77.013486
3034,38.916291,-77.075693
3035,38.916834,-77.07572
3036,38.88674,-76.925706
3037,38.886688,-76.925283
3038,38.874321,-76.969029
3039,38.874467,-76.968739
3040,38.879863,-76.963937
3041,38.879864,-76.964478
3042,38.898133,-76.992652
3043,38.918118,-77.025993
3044,38.918118,-77.027039
3045,38.89735,-77.016184
3046,38.898338,-77.016188
3047,38.947249,-77.036433
3048,38.947321,-77.037563
3049,38.905658,-77.01027
3050,38.905654,-77.010831
3051,38.887078,-76.934884
3052,38.886295,-76.932819
3053,38.894173,-76.95751
3054,38.939499,-77.051234
3055,38.940458,-77.052403
3056,38.966717,-77.022449
3057,38.967294,-77.022448
3058,38.856198,-76.986997
3059,38.854545,-76.985961
3060,38.918116,-77.096774
3061,38.918535,-77.096771
3062,38.881275,-76.991535
3063,38.881274,-76.99025
3064,38.904174,-77.02705
3065,38.904667,-77.027046
3066,38.949701,-77.096759
3067,38.921459,-77.046953
3068,38.922337,-77.047084
3069,38.90252,-76.994961
3070,38.90252,-76.994542
3071,38.883359,-76.926445
3072,38.883197,-76.925251
3073,38.877963,-76.943344
3074,38.924518,-76.980216
3075,38.923974,-76.980211
3076,38.894455,-76.984168
3077,38.894453,-76.984572
3078,38.9565,-77.018348
3079,38.955965,-77.018318
3080,38.914101,-77.032634
3081,38.91451,-77.032604
3082,38.872045,-77.015151
3083,38.872047,-77.017013
3084,38.96648,-77.060076
3085,38.966697,-77.060429
3086,38.902958,-76.932716
3087,38.907243,-77.005889
3088,38.911878,-77.041356
3089,38.861911,-76.963147
3090,38.861711,-76.963148
3091,38.893571,-76.929991
3092,38.910044,-77.019904
3093,38.91113,-77.019903
3094,38.91941,-77.074742
3095,38.878414,-76.999521
3096,38.877533,-76.999524
3097,38.912613,-77.018928
3098,38.912614,-77.019903
3099,38.91106,-76.934868
3100,38.911953,-76.934084
3101,38.925283,-77.050713
3102,38.925303,-77.05087
3103,38.913773,-77.017782
3104,38.913531,-77.01847
3105,38.923444,-76.965103
3106,38.923446,-76.963699
3107,38.889809,-76.983647
3108,38.902912,-77.053307
3109,38.870749,-76.982226
3110,38.870753,-76.981738
3111,38.892091,-77.027072
3112,38.892091,-77.027549
3113,38.825168,-76.997673
3114,38.825462,-76.998919
3115,38.858292,-77.00981
3116,38.858073,-77.010008
3117,38.933501,-77.061932
3118,38.933499,-77.065263
3119,38.930016,-77.029711
3120,38.930704,-77.02971
3121,38.930581,-77.041845
3122,38.931026,-77.041838
3123,38.892778,-76.975687
3124,38.892848,-76.975602
3125,38.900704,-77.047836
3126,38.937406,-77.019035
3127,38.937257,-77.019687
3128,38.914109,-77.016821
3129,38.914215,-77.017068
3130,38.911135,-77.042053
3131,38.911542,-77.041672
3132,38.886041,-76.999522
3133,38.902861,-76.934702
3134,38.902907,-76.933765
3135,38.925176,-76.965164
3136,38.925588,-76.965611
3137,38.887575,-77.031954
3138,38.885975,-77.03196
3139,38.915579,-77.022948
3140,38.915962,-77.022945
3141,38.928101,-76.980782
3142,38.928126,-76.980249
3143,38.932369,-77.077051
3144,38.84554,-76.985095
3145,38.845724,-76.984428
3146,38.945332,-77.01729
3147,38.944557,-77.019325
3148,38.944699,-77.019331
3149,38.94287,-76.974732
3150,38.942925,-76.974111
3151,38.918858,-77.014714
3152,38.919182,-77.014751
3153,38.964447,-77.07017
3154,38.910589,-77.004426
3155,38.910589,-77.003869
3156,38.970445,-77.019252
3157,38.970787,-77.019255
3158,38.94996,-77.019583
3159,38.956594,-77.009302
3160,38.956924,-77.009049
3161,38.895404,-77.039466
3162,38.895413,-77.04173
3163,38.895465,-76.996167
3164,38.86948,-76.979009
3165,38.886813,-76.990247
3166,38.886814,-76.989695
3167,38.931483,-76.982604
3168,38.931975,-76.982642
3169,38.884738,-76.926331
3170,38.884714,-76.926148
3171,38.959036,-77.082025
3172,38.959039,-77.082894
3173,38.865488,-76.958274
3174,38.86558,-76.957448
3175,38.955488,-77.067281
3176,38.956087,-77.066792
3177,38.935084,-77.04277
3178,38.934676,-77.044046
3179,38.90409,-76.980221
3180,38.903723,-76.980462
3181,38.911201,-77.083047
3182,38.911204,-77.083568
3183,38.888264,-76.977791
3184,38.935434,-77.042775
3185,38.863763,-76.965969
3186,38.863278,-76.964962
3187,38.94317,-77.071903
3188,38.943573,-77.071904
3189,38.942047,-77.019665
3190,38.959171,-77.021172
3191,38.959795,-77.021173
3192,38.919947,-77.073016
3193,38.921086,-77.07309
3194,38.893582,-76.984574
3195,38.89358,-76.98416
3196,38.835084,-76.991945
3197,38.835719,-76.99111
3198,38.896511,-77.002038
3199,38.896509,-77.001526
3200,38.833005,-77.00053
3201,38.83261,-77.000571
3202,38.974889,-77.014849
3203,38.971283,-77.019901
3204,38.971283,-77.021418
3205,38.948808,-77.093153
3206,38.949237,-77.093156
3207,38.936422,-77.0333
3208,38.89939,-76.981602
3209,38.899816,-76.981483
3210,38.904692,-77.009071
3211,38.94667,-77.026105
3212,38.970351,-77.035635
3213,38.969934,-77.035653
3214,38.987908,-77.037113
3215,38.911543,-77.031381
3216,38.912606,-77.00965
3217,38.912611,-77.01163
3218,38.943162,-77.062923
3219,38.943163,-77.063834
3220,38.967943,-77.021165
3221,38.967941,-77.02207
3222,38.869593,-76.945998
3223,38.950432,-77.02292
3224,38.950446,-77.022483
3225,38.919189,-77.028087
3226,38.919192,-77.028833
3227,38.922551,-77.07291
3228,38.922922,-77.073126
3229,38.943237,-76.973715
3230,38.943346,-76.973856
3231,38.960229,-77.03488
3232,38.960229,-77.035646
3233,38.88869,-77.000576
3234,38.8883,-77.000578
3235,38.898324,-77.027037
3236,38.89924,-77.027037
3237,38.881279,-76.997326
3238,38.931272,-77.045544
3239,38.931902,-77.046114
3240,38.940561,-76.977301
3241,38.904442,-76.988628
3242,38.903555,-76.98655
3243,38.881276,-76.994977
3244,38.88128,-76.99376
3245,38.936296,-77.065904
3246,38.937114,-77.066387
3247,38.938322,-76.990251
3248,38.894814,-77.018105
3249,38.950075,-77.084997
3250,38.950075,-77.08439
3251,38.934047,-76.992023
3252,38.93407,-76.992763
3253,38.915642,-77.000573
3254,38.915667,-76.999644
3255,38.96582,-77.067767
3256,38.973404,-77.06959
3257,38.973513,-77.069752
3258,38.911872,-77.069214
3259,38.912683,-77.069248
3260,38.940877,-77.062839
3261,38.940668,-77.063773
3262,38.900631,-77.01618
3263,38.900957,-77.016181
3264,38.846166,-77.016815
3265,38.84618,-77.018248
3266,38.880293,-76.980757
3267,38.87995,-76.980757
3268,38.921722,-76.974227
3269,38.947199,-77.034519
3270,38.95884,-77.065313
3271,38.959798,-77.065739
3272,38.941803,-76.987683
3273,38.887575,-77.01991
3274,38.886894,-77.019914
3275,38.921314,-77.009044
3276,38.921313,-77.009611
3277,38.923153,-76.988355
3278,38.923824,-76.988014
3279,38.918458,-77.056213
3280,38.918732,-77.055347
3281,38.890893,-76.947249
3282,38.891366,-76.947249
3283,38.943172,-77.092622
3284,38.94359,-77.092622
3285,38.90566,-77.014903
3286,38.905658,-77.015246
3287,38.90764,-77.035424
3288,38.95471,-77.080307
3289,38.955177,-77.080306
3290,38.948731,-77.07418
3291,38.948731,-77.074603
3292,38.900786,-77.031964
3293,38.871171,-76.97147
3294,38.871168,-76.972655
3295,38.86564,-76.964802
3296,38.865641,-76.963135
3297,38.934577,-77.028499
3298,38.935605,-77.028499
3299,38.910104,-77.063769
3300,38.91047,-77.06323
3301,38.880445,-76.983652
3302,38.880334,-76.984147
3303,38.898327,-77.025997
3304,38.890788,-76.927966
3305,38.891892,-76.927959
3306,38.983099,-77.028446
3307,38.906381,-76.941876
3308,38.906382,-76.94138
3309,38.92352,-76.991225
3310,38.905135,-77.035809
3311,38.905216,-77.034573
3312,38.887383,-76.920664
3313,38.888258,-76.920891
3314,38.888375,-76.920371
3315,38.950438,-77.057655
3316,38.903797,-77.009996
3317,38.903738,-77.009069
3318,38.847406,-77.003467
3319,38.846203,-77.001481
3320,38.906034,-77.062836
3321,38.906028,-77.063341
3322,38.916297,-77.036504
3323,38.940013,-77.015092
3324,38.94003,-77.015305
3325,38.876056,-76.933944
3326,38.948348,-77.066972
3327,38.947903,-77.06679
3328,38.910706,-77.017404
3329,38.911129,-77.017526
3330,38.948568,-77.01657
3331,38.948558,-77.016952
3332,38.962441,-76.998283
3333,38.962645,-76.998544
3334,38.94672,-77.088637
3335,38.947106,-77.088632
3336,38.900208,-76.991528
3337,38.900209,-76.990242
3338,38.957289,-77.033427
3339,38.958359,-77.033428
3340,38.892006,-76.959724
3341,38.892008,-76.957959
3342,38.957644,-76.996226
3343,38.89547,-76.983219
3344,38.868566,-76.974966
3345,38.868629,-76.977356
3346,38.940564,-77.002957
3347,38.940751,-77.002985
3348,38.926862,-77.025941
3349,38.927099,-77.025979
3350,38.921548,-77.040697
3351,38.921567,-77.040131
3352,38.945072,-77.037154
3353,38.945606,-77.037153
3354,38.884107,-76.977852
3355,38.88411,-76.977265
3356,38.830089,-76.996293
3357,38.981356,-77.035516
3358,38.93861,-77.06481
3359,38.93861,-77.065428
3360,38.855129,-76.967201
3361,38.85506,-76.966607
3362,38.913354,-77.036516
3363,38.913356,-77.035131
3364,38.960875,-77.002766
3365,38.960876,-77.004508
3366,38.902902,-76.980064
3367,38.903341,-76.980625
3368,38.947782,-76.996596
3369,38.87305,-76.938353
3370,38.932553,-77.072544
3371,38.933492,-77.072417
3372,38.951049,-77.086209
3373,38.951423,-77.086206
3374,38.836299,-77.000761
3375,38.835813,-77.00076
3376,38.95295,-77.036043
3377,38.953944,-77.035202
3378,38.861931,-76.959002
3379,38.955122,-76.990942
3380,38.955598,-76.99126
3381,38.900156,-76.939191
3382,38.900525,-76.940859
3383,38.931678,-77.069779
3384,38.964118,-77.025968
3385,38.964116,-77.024208
3386,38.944784,-77.070707
3387,38.947106,-77.090091
3388,38.947491,-77.089175
3389,38.871531,-76.967199
3390,38.871699,-76.967775
3391,38.891487,-76.996724
3392,38.891689,-76.996725
3393,38.886041,-76.991531
3394,38.886042,-76.990247
3395,38.912617,-77.035813
3396,38.912602,-76.964745
3397,38.912898,-76.964885
3398,38.886543,-76.92047
3399,38.886617,-76.920998
3400,38.901894,-77.046653
3401,38.901909,-77.045496
3402,38.959344,-77.021755
3403,38.959795,-77.021855
3404,38.886871,-76.921594
3405,38.8876,-76.921784
3406,38.88536,-76.981232
3407,38.884933,-76.981259
3408,38.927031,-76.991898
3409,38.927548,-76.991888
3410,38.906844,-76.989894
3411,38.906676,-76.989501
3412,38.862376,-76.997742
3413,38.862171,-76.998264
3414,38.961021,-77.06624
3415,38.961242,-77.06638
3416,38.930106,-76.993619
3417,38.930091,-76.992969
3418,38.949277,-77.084392
3419,38.94928,-77.084999
3420,38.967784,-77.009463
3421,38.967347,-77.00946
3422,38.895671,-76.955394
3423,38.895604,-76.954804
3424,38.912353,-76.984372
3425,38.912571,-76.984536
3426,38.92147,-77.092078
3427,38.921474,-77.091794
3428,38.930282,-77.087432
3429,38.902023,-76.990757
3430,38.90174,-76.990751
3431,38.905655,-77.009651
3432,38.951143,-77.015839
3433,38.951128,-77.016319
3434,38.958359,-77.030975
3435,38.958359,-77.031478
3436,38.897341,-76.99557
3437,38.897341,-76.994967
3438,38.901878,-76.939189
3439,38.902403,-76.93919
3440,38.916345,-77.078172
3441,38.916994,-77.078592
3442,38.90965,-77.036526
3443,38.910065,-77.036525
3444,38.914487,-77.027037
3445,38.914484,-77.027592
3446,38.878422,-77.01521
3447,38.878418,-77.016235
3448,38.939665,-76.987733
3449,38.939334,-76.987766
3450,38.865585,-76.970467
3451,38.864249,-76.970786
3452,38.900953,-76.950875
3453,38.901698,-76.949929
3454,38.89247,-76.987994
3455,38.892734,-76.987793
3456,38.903003,-76.994648
3457,38.90311,-76.994483
3458,38.921077,-77.074851
3459,38.921369,-77.075017
3460,38.918509,-77.012648
3461,38.91812,-77.012614
3462,38.947489,-77.090612
3463,38.94749,-77.092618
3464,38.930701,-77.029241
3465,38.963075,-77.061737
3466,38.962846,-77.062239
3467,38.947918,-77.082045
3468,38.946281,-76.993318
3469,38.947741,-77.029175
3470,38.947197,-77.029177
3471,38.986293,-77.028821
3472,38.913705,-77.065217
3473,38.913735,-77.066687
3474,38.967627,-77.06922
3475,38.967617,-77.069627
3476,38.928553,-76.981692
3477,38.928566,-76.981387
3478,38.912205,-77.004487
3479,38.92598,-77.051167
3480,38.926153,-77.050681
3481,38.904182,-77.018935
3482,38.890722,-76.955074
3483,38.89069,-76.954367
3484,38.939763,-77.024399
3485,38.939751,-77.024966
3486,38.895696,-76.978994
3487,38.89612,-76.978991
3488,38.883229,-77.000579
3489,38.883218,-76.999514
3490,38.914842,-77.035112
3491,38.840415,-77.004215
3492,38.865682,-76.991209
3493,38.86538,-76.990645
3494,38.904934,-77.018926
3495,38.905326,-77.018932
3496,38.864629,-77.011045
3497,38.864636,-77.012186
3498,38.945912,-77.099355
3499,38.946279,-77.099423
3500,38.892475,-76.910929
3501,38.858357,-76.959558
3502,38.857284,-76.959563
3503,38.931266,-76.965259
3504,38.930974,-76.966045
3505,38.897852,-77.046664
3506,38.898329,-77.04666
3507,38.913358,-76.974869
3508,38.913357,-76.974179
3509,38.859479,-77.001753
3510,38.859141,-77.001202
3511,38.967143,-77.064456
3512,38.966724,-77.064456
3513,38.945768,-77.030801
3514,38.945766,-77.030311
3515,38.983221,-77.036343
3516,38.983225,-77.037175
3517,38.93739,-77.075997
3518,38.938031,-77.076066
3519,38.923633,-77.081004
3520,38.923642,-77.081745
3521,38.93351,-76.981215
3522,38.934024,-76.981255
3523,38.896116,-76.973699
3524,38.87417,-76.969322
3525,38.947105,-77.090613
3526,38.955442,-77.000474
3527,38.949685,-77.062928
3528,38.949688,-77.064223
3529,38.916531,-76.97312
3530,38.91668,-76.973002
3531,38.957361,-77.036399
3532,38.957995,-77.037908
3533,38.887601,-76.99153
3534,38.886785,-76.991531
3535,38.932842,-77.041295
3536,38.933294,-77.041293
3537,38.911128,-77.015708
3538,38.912611,-77.0157
3539,38.912206,-77.046632
3540,38.91221,-77.046105
3541,38.913685,-77.016162
3542,38.913709,-77.055062
3543,38.950214,-77.079711
3544,38.908737,-77.068644
3545,38.908726,-77.069083
3546,38.966146,-77.028097
3547,38.966145,-77.02849
3548,38.932101,-77.075051
3549,38.932176,-77.075783
3550,38.890277,-76.960234
3551,38.890608,-76.958599
3552,38.899065,-76.945364
3553,38.899068,-76.9426
3554,38.936698,-77.034439
3555,38.936704,-77.034539
3556,38.932835,-77.032205
3557,38.933175,-77.032203
3558,38.924574,-76.985598
3559,38.925076,-76.985752
3560,38.878396,-77.013273
3561,38.961323,-77.016168
3562,38.974948,-77.06638
3563,38.975476,-77.066383
3564,38.957304,-77.027543
3565,38.957834,-77.027575
3566,38.964217,-77.062583
3567,38.963853,-77.06298
3568,38.952714,-77.090041
3569,38.950058,-77.016268
3570,38.950592,-77.016296
3571,38.922582,-77.089565
3572,38.925109,-77.08994
3573,38.961026,-77.072
3574,38.961025,-77.073312
3575,38.881008,-77.05728
3576,38.883891,-77.058414
3577,38.926559,-77.073939
3578,38.926554,-77.074626
3579,38.939906,-77.01959
3580,38.94044,-77.019615
3581,38.958617,-77.001243
3582,38.958784,-77.001133
3583,38.940732,-76.989735
3584,38.9418,-76.976769
3585,38.942491,-76.976776
3586,38.947915,-77.097303
3587,38.883541,-76.982929
3588,38.883228,-76.982926
3589,38.901495,-76.938628
3590,38.907672,-76.999519
3591,38.907432,-76.998941
3592,38.895931,-76.993753
3593,38.89616,-76.993754
3594,38.885718,-76.918568
3595,38.886322,-76.917792
3596,38.962083,-77.08129
3597,38.962083,-77.082022
3598,38.948272,-76.99496
3599,38.949273,-76.994962
3600,38.949225,-77.090039
3601,38.949698,-77.090039
3602,38.879118,-76.984947
3603,38.879552,-76.985509
3604,38.88125,-77.033022
3605,38.878729,-77.029538
3606,38.943009,-77.023403
3607,38.940731,-76.988309
3608,38.941805,-76.988305
3609,38.834152,-77.02186
3610,38.834118,-77.021089
3611,38.93572,-77.076113
3612,38.935708,-77.077189
3613,38.90649,-77.025298
3614,38.906864,-77.025291
3615,38.889785,-76.939339
3616,38.889784,-76.938229
3617,38.934886,-77.026036
3618,38.933744,-77.026228
3619,38.967293,-77.022067
3620,38.906991,-77.037192
3621,38.907029,-77.037193
3622,38.920771,-77.012658
3623,38.92024,-77.012646
3624,38.94475,-76.981175
3625,38.944239,-76.981176
3626,38.924707,-77.072575
3627,38.92363,-77.072578
3628,38.970346,-77.024214
3629,38.970485,-77.024215
3630,38.883635,-76.954261
3631,38.883376,-76.951449
3632,38.958835,-77.025348
3633,38.95885,-77.024665
3634,38.950276,-76.990046
3635,38.952416,-76.990045
3636,38.948617,-77.086207
3637,38.945069,-77.02759
3638,38.945071,-77.028466
3639,38.859301,-76.992061
3640,38.859671,-76.991029
3641,38.893892,-76.986237
3642,38.893213,-76.989682
3643,38.893211,-76.989261
3644,38.818246,-77.019863
3645,38.837888,-76.988339
3646,38.874611,-76.962327
3647,38.874612,-76.961039
3648,38.946277,-76.988897
3649,38.946282,-76.988526
3650,38.894796,-77.00058
3651,38.894796,-77.000163
3652,38.920771,-77.027038
3653,38.922436,-77.027038
3654,38.91918,-77.086566
3655,38.919722,-77.086939
3656,38.964963,-77.012144
3657,38.965503,-77.012412
3658,38.906078,-76.93476
3659,38.9065,-76.93476
3660,38.889771,-76.927155
3661,38.889212,-76.927029
3662,38.867309,-76.972122
3663,38.867284,-76.971732
3664,38.906477,-76.999503
3665,38.906477,-77.00006
3666,38.906871,-77.063351
3667,38.896762,-76.993759
3668,38.95814,-76.995539
3669,38.958514,-76.99534
3670,38.876483,-76.994971
3671,38.876482,-76.993772
3672,38.938685,-77.029136
3673,38.938684,-77.029707
3674,38.844883,-76.977882
3675,38.905844,-77.013411
3676,38.90576,-77.013651
3677,38.916998,-77.023958
3678,38.917004,-77.024454
3679,38.95307,-77.022156
3680,38.953056,-77.022644
3681,38.938776,-77.021467
3682,38.939948,-77.021613
3683,38.908583,-77.02809
3684,38.909015,-77.028089
3685,38.975818,-77.022946
3686,38.975813,-77.024463
3687,38.962709,-77.018035
3688,38.935558,-77.05832
3689,38.935574,-77.058512
3690,38.898921,-77.003507
3691,38.917474,-77.007137
3692,38.918116,-77.006951
3693,38.969931,-77.019897
3694,38.970355,-77.019897
3695,38.831998,-76.994639
3696,38.83149,-76.994639
3697,38.974823,-77.02177
3698,38.895789,-76.937754
3699,38.89608,-76.937749
3700,38.933121,-76.976226
3701,38.933122,-76.975678
3702,38.901909,-77.040591
3703,38.902408,-77.040591
3704,38.970166,-77.069207
3705,38.96977,-77.06921
3706,38.913162,-77.01518
3707,38.933493,-77.088643
3708,38.934561,-77.088644
3709,38.833452,-77.017846
3710,38.833271,-77.018303
3711,38.905652,-77.000939
3712,38.905651,-77.000576
3713,38.945188,-77.091153
3714,38.892093,-77.02814
3715,38.905652,-77.018934
3716,38.936888,-77.029233
3717,38.93672,-77.027193
3718,38.942853,-77.069165
3719,38.942696,-77.072415
3720,38.883477,-76.986915
3721,38.883477,-76.987273
3722,38.898123,-76.99091
3723,38.897805,-76.990785
3724,38.860527,-76.987621
3725,38.959077,-76.997441
3726,38.959415,-76.997055
3727,38.907224,-77.065263
3728,38.907232,-77.064772
3729,38.842648,-76.989448
3730,38.871784,-76.966469
3731,38.871094,-76.964774
3732,38.953669,-76.998155
3733,38.954196,-76.99884
3734,38.853022,-76.972208
3735,38.853022,-76.971685
3736,38.889808,-76.981508
3737,38.889808,-76.980766
3738,38.919772,-77.041172
3739,38.923063,-77.042096
3740,38.922556,-77.077054
3741,38.925612,-76.969297
3742,38.925892,-76.968954
3743,38.925362,-77.051343
3744,38.92716,-77.052386
3745,38.884855,-77.025976
3746,38.882895,-77.025978
3747,38.923447,-76.972699
3748,38.960928,-77.028829
3749,38.940755,-77.015339
3750,38.941099,-77.015358
3751,38.931111,-77.001221
3752,38.931222,-77.000984
3753,38.837246,-77.014162
3754,38.836461,-77.014454
3755,38.964398,-77.060586
3756,38.964337,-77.06127
3757,38.926409,-77.055719
3758,38.926369,-77.055334
3759,38.931168,-77.075261
3760,38.971898,-77.034081
3761,38.972271,-77.03408
3762,38.940328,-77.096769
3763,38.940326,-77.097304
3764,38.964006,-77.064424
3765,38.964453,-77.064455
3766,38.905717,-76.928023
3767,38.905621,-76.927468
3768,38.927053,-77.074627
3769,38.904241,-76.930391
3770,38.904241,-76.929639
3771,38.899828,-76.974471
3772,38.899825,-76.975719
3773,38.913005,-77.018928
3774,38.913064,-77.018601
3775,38.899252,-77.000084
3776,38.883719,-76.982927
3777,38.926561,-77.057641
3778,38.92826,-77.057644
3779,38.858358,-76.958919
3780,38.858175,-76.958232
3781,38.898388,-76.946585
3782,38.89838,-76.946056
3783,38.846976,-76.973868
3784,38.846012,-76.974209
3785,38.97688,-77.034184
3786,38.977614,-77.033411
3787,38.879293,-77.012172
3788,38.941258,-77.091227
3789,38.941275,-77.092078
3790,38.912434,-77.08505
3791,38.912246,-77.085087
3792,38.942561,-76.984234
3793,38.94256,-76.983677
3794,38.938626,-77.069116
3795,38.939094,-77.069108
3796,38.892236,-76.932374
3797,38.891893,-76.932374
3798,38.89647,-76.993757
3799,38.896698,-76.993195
3800,38.873369,-76.974355
3801,38.873815,-76.974332
3802,38.950211,-77.068033
3803,38.950734,-77.068035
3804,38.897648,-76.925929
3805,38.897843,-76.925862
3806,38.939664,-76.987143
3807,38.886047,-77.019908
3808,38.944343,-77.014393
3809,38.944325,-77.015004
3810,38.872827,-76.970939
3811,38.872581,-76.97148
3812,38.938321,-76.987772
3813,38.944788,-77.076531
3814,38.944789,-77.077037
3815,38.846736,-76.974792
3816,38.963779,-77.02245
3817,38.963777,-77.023338
3818,38.896026,-77.047342
3819,38.896024,-77.047625
3820,38.951045,-77.094946
3821,38.948799,-77.066966
3822,38.97128,-77.066382
3823,38.917627,-77.006705
3824,38.878419,-77.019894
3825,38.876469,-77.019887
3826,38.90468,-76.933759
3827,38.85729,-76.96257
3828,38.857289,-76.961511
3829,38.958368,-77.078754
3830,38.958369,-77.079201
3831,38.9554,-77.019308
3832,38.954868,-77.019281
3833,38.889204,-77.001511
3834,38.889206,-77.001306
3835,38.938315,-76.974699
3836,38.939661,-76.974699
3837,38.960378,-77.058751
3838,38.961024,-77.058751
3839,38.929303,-77.083801
3840,38.929868,-77.083756
3841,38.98727,-77.035488
3842,38.88367,-76.943055
3843,38.883177,-76.942839
3844,38.894571,-76.93431
3845,38.894926,-76.934229
3846,38.903828,-76.984409
3847,38.87838,-76.964766
3848,38.87797,-76.964765
3849,38.915154,-77.035857
